Reference Year,Basis Type,Season,State,Crop,Human Labour Cost (₹/ha),Seasonal Avg Daily Wage (₹/day),Yield (qtl/ha),Wage Reference Period,Human Labour Source,Wage Source,Yield Source,Source Report,Annex 5.6 Report Page,Notes
2025-26,Projected,Kharif,Punjab,Cotton,,,18.48,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Punjab,Maize,,,35.16,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Punjab,Paddy,,,71.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Rajasthan,Bajra,,,11.53,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Rajasthan,Cotton,,,18,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Rajasthan,Groundnut,,,25.78,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Rajasthan,Jowar,,,10.57,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Rajasthan,Maize,,,23.19,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Rajasthan,Moong,,,4.96,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Rajasthan,Sesamum,,,3.22,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Rajasthan,Soybean,,,10.82,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Rajasthan,Urad,,,5.19,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Tamil Nadu,Cotton,,,19.12,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Tamil Nadu,Groundnut,,,15.82,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Tamil Nadu,Jowar,,,22.3,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Tamil Nadu,Maize,,,47.28,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Tamil Nadu,Moong,,,4.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Tamil Nadu,Paddy,,,46.2,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Tamil Nadu,Urad,,,6.84,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Telangana,Arhar (Tur),,,7.16,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Telangana,Cotton,,,16.91,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Telangana,Groundnut,,,19.13,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Telangana,Maize,,,57.36,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Telangana,Paddy,,,53.83,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Telangana,Soybean,,,16.09,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Uttar Pradesh,Arhar (Tur),,,9.43,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Uttar Pradesh,Bajra,,,19.68,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Uttar Pradesh,Groundnut,,,12.06,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Uttar Pradesh,Maize,,,26.66,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Uttar Pradesh,Moong,,,6.06,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Uttar Pradesh,Paddy,,,36.5,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Uttar Pradesh,Sesamum,,,2.52,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,Uttar Pradesh,Urad,,,5.44,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,West Bengal,Groundnut,,,33.83,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,West Bengal,Paddy,,,44.26,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2025-26,Projected,Kharif,West Bengal,Sesamum,,,11.41,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Kharif Crops, Marketing Season 2025-26",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Andhra Pradesh,Gram,,,16.3,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Assam,Rapeseed & Mustard,,,9.7,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Bihar,Gram,,,13.8,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Bihar,Lentil,,,10.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Bihar,Rapeseed & Mustard,,,10.2,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Bihar,Wheat,,,29.7,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Chhattisgarh,Gram,,,14.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Chhattisgarh,Wheat,,,25.9,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Gujarat,Gram,,,14.8,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Gujarat,Rapeseed & Mustard,,,20.5,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Gujarat,Wheat,,,34.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Haryana,Gram,,,8.8,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Haryana,Rapeseed & Mustard,,,17.8,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Haryana,Wheat,,,46,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Himachal Pradesh,Barley,,,17,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Himachal Pradesh,Rapeseed & Mustard,,,8.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Himachal Pradesh,Wheat,,,20.9,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Jharkhand,Gram,,,11.8,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Jharkhand,Rapeseed & Mustard,,,8.2,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Jharkhand,Wheat,,,26,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Karnataka,Gram,,,9.4,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Karnataka,Safflower,,,5.8,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Madhya Pradesh,Gram,,,12.5,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Madhya Pradesh,Lentil,,,10.7,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Madhya Pradesh,Rapeseed & Mustard,,,16.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Madhya Pradesh,Wheat,,,39.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Maharashtra,Gram,,,14.2,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Maharashtra,Wheat,,,29.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Punjab,Rapeseed & Mustard,,,15.3,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Punjab,Wheat,,,47.4,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Rajasthan,Barley,,,38.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Rajasthan,Gram,,,12,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Rajasthan,Rapeseed & Mustard,,,15.3,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Rajasthan,Wheat,,,40.2,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Telangana,Gram,,,11.4,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Uttar Pradesh,Barley,,,34.6,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Uttar Pradesh,Gram,,,9.2,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Uttar Pradesh,Lentil,,,9,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Uttar Pradesh,Rapeseed & Mustard,,,13.9,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,Uttar Pradesh,Wheat,,,36.8,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,West Bengal,Lentil,,,11.2,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,West Bengal,Rapeseed & Mustard,,,13.2,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
2026-27,Projected,Rabi,West Bengal,Wheat,,,33.1,,,,Annex 5.5 – Projected Yield,"CACP Price Policy for Rabi Crops, Marketing Season 2026-27",,Projected row contains projected yield only; labour cost and wage are intentionally left blank.
